"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Economic-Emission Dispatch Problem in Power Systems With Carbon Capture Power Plants","A. Akbari-Dibavar; B. Mohammadi-Ivatloo; K. Zare; T. Khalili; A. Bidram","Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, TX, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, TX, USA",IEEE Transactions on Industry Applications,"16 Jul 2021","2021","57","4","3341","3351","Despite the increasing level of renewable power generation in power grids, fossil fuel power plants still have a significant role in producing carbon emissions. The integration of carbon capturing and storing systems to the conventional power plants can significantly reduce the spread of carbon emissions. In this article, the economic-emission dispatch of combined renewable and coal power plants equipped with carbon capture systems is addressed in a multiobjective optimization framework. The power system's flexibility is enhanced by hydropower plants, pumped hydro storage, and demand response program. The wind generation and load consumption uncertainties are modeled using stochastic programming. The dc power flow model is implemented on a modified IEEE 24-bus test system. Solving the problem resulted in an optimal Pareto frontier, while the fuzzy decision-making method found the best solution. The sensitivity of the objective functions concerning the generation-side is also investigated.","1939-9367","","10.1109/TIA.2021.3079329","Ieee Transactions on Industry Applications; Energy Systems Committee; IEEE Industry Applications Society; Kansas NSF EPSCoR(grant numbers:#OIA-1757207); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9428528","Carbon capture;demand-side flexibility;economic-emission dispatch (EED);multiobjective (MO) optimization;renewable generation","Carbon dioxide;Power generation;Optimization;Power systems;Wind power generation;Uncertainty;Economics","","88","","41","IEEE","11 May 2021","","","IEEE","IEEE Journals"
"Joint Optimization of Quota Policy Design and Electric Market Behavior Based on Renewable Portfolio Standard in China","D. Liu; W. Wang; H. Li; M. Shi; G. Chen; Z. Xie; Q. Yue","School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; Jiangxi Power Exchange Center, Jiangxi, China; Jiangxi Power Exchange Center, Jiangxi, China; Jiangxi Power Exchange Center, Jiangxi, China",IEEE Access,"18 Aug 2021","2021","9","","113347","113361","Under the perspective of carbon neutrality, the green electricity absorption target constrained by the quota system policy plays a crucial role in reducing the carbon emission of the power industry. However, the current green certificate policy has not achieved good results. On the premise of reducing the additional market burden as much as possible, the policy parameters should take into account the influence of market behavior to formulate better policy parameters in line with China's carbon emission peak goal. This paper constructs a combined hierarchical reinforcement learning with off-policy correction and multi-agent deep deterministic policy gradient algorithm (HIRO-MADDPG). It realizes the benefit analysis of the existing policy parameters joint with the solution of the optimal policy parameters. The algorithm solves the problem that benefit analysis and parameter formulation cannot be jointly trained and improves the precision. The results indicate: 1) HIRO-MADDPG algorithm can reach the highest policy benefits on the premise of maintaining market fairness; 2) under the new optimal policy parameters, the income per kilowatt hour of thermal power generator(TPG) and renewable power generator(RPG) can be maintained at 10% under the condition of abolishing subsidies; 3) with the help of the new policy parameters, China's power sector will reach the peak of carbon emissions from coal-fired power plants in 2026 ahead of schedule, and reduce carbon emissions by a further 11% by 2030.","2169-3536","","10.1109/ACCESS.2021.3103100","National Natural Science Foundation of China(grant numbers:72001078); Power System State Key Laboratory(grant numbers:SKLD20M12); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9508453","Quota system policy;hierarchical multi-agent reinforcement learning;tradable green certificate;carbon neutrality","Green products;Games;Optimization;Renewable energy sources;Carbon dioxide;Reinforcement learning;Neural networks","","9","","38","CCBY","6 Aug 2021","","","IEEE","IEEE Journals"
"Low-carbon Economic Dispatch of Industrial Community Considering the Demand Response of Energy-Extensive Industrial Loads","P. Ma; J. Yang; J. Gao; X. Li; X. Jin; W. Tang","Electric Power Research, Institute of Yunnan Power Grid Co., Ltd, Kunming, China; Electric Power Research, Institute of Yunnan Power Grid Co., Ltd, Kunming, China; Electric Power Research, Institute of Yunnan Power Grid Co., Ltd, Kunming, China; Electric Power Research, Institute of Yunnan Power Grid Co., Ltd, Kunming, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China",2024 9th Asia Conference on Power and Electrical Engineering (ACPEE),"24 May 2024","2024","","","828","833","Energy-extensive industrial users have high emission attributes and also have considerable demand response potential. This paper presents a low-carbon economic dispatch of industrial community considering the demand response of energy-extensive industrial loads. Based on their operational characteristics, the energy-extensive industrial loads are developed for demand response. While the steel load is divided into continuous and intermittent load, the cement load is divided according to its raw material and clinker. Considering the aluminum smelting from electrolysis process, the electrolytic cell is the main power consumption determined by electrolysis temperature and current. Based on the spatial-temporal distribution characteristics of air pollutants and the environmental policy, the environmental protection costs of thermal power units and energy-extensive industrial loads are calculated to formulate a low-carbon economic objective function. Case studies on an industrial community is carried out to show its effectiveness and superiority on cost and carbon emission reductions.","","979-8-3503-0963-8","10.1109/ACPEE60788.2024.10532553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10532553","Low-carbon;energy-extensive industrial load;demand response","Costs;Temperature;Thermal engineering;Carbon dioxide;Demand response;Thermal loading;Electrochemical processes","","","","15","IEEE","24 May 2024","","","IEEE","IEEE Conferences"
"Emission Impact between Coal-Fired and Renewable Energy Power Plant Development: Evidence from Indonesia","N. W. Priambodo; J. Raharjo; M. Rokhmat","Planning Department, PLN Research Institute, Jakarta, Indonesia; School of Electrical Engineering, Telkom University, Bandung, Indonesia; School of Electrical Engineering, Telkom University, Bandung, Indonesia","2022 International Conference on Electrical Engineering, Computer and Information Technology (ICEECIT)","6 Feb 2023","2022","","","258","261","Global warming is a problem that demands global attention, one of which is CO2 emissions. The Indonesian government has a strong commitment to reducing emissions from year to year. In the last two years, 2021-2022, the government through the State Electricity Company (PLN) has built and plans to build a 1399 MW renewable energy plant. And until 2060, it is planned that the new renewable energy generating capacity will reach 586.4 GW. The operation of renewable energy plants of 1399 in 2021–2022 and 586.4 GW in 2060 will reduce CO2 emissions by up to 91.51% and 97.5%, respectively, of the operation of coal-fired power plants.","","978-1-6654-9352-9","10.1109/ICEECIT55908.2022.10030588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10030588","Renewable energy;CO2 emissions;coal-fired plant","Electrical engineering;Renewable energy sources;Government;Hydroelectric power generation;Wind power generation;Global warming;Climate change","","2","","12","IEEE","6 Feb 2023","","","IEEE","IEEE Conferences"
"Research on the Sichuan-Chongqing Gas-hydro Bundled Delivery Model Considering the Willingness of Receiving End to Consume","S. Zhou; W. Yang; R. He; F. Wang; Q. Mei; Q. Li","School of Electrical Engineering and Information, Southwest Petroleum University, Chengdu, China; School of Electrical Engineering and Information, Southwest Petroleum University, Chengdu, China; Natural Gas Economics Institute PetroChina Southwest Oil and Gas Field Company, Chengdu, China; Natural Gas Economics Institute PetroChina Southwest Oil and Gas Field Company, Chengdu, China; Natural Gas Economics Institute PetroChina Southwest Oil and Gas Field Company, Chengdu, China; School of Electrical Engineering and Information, Southwest Petroleum University, Chengdu, China",2022 IEEE 6th Conference on Energy Internet and Energy System Integration (EI2),"10 May 2023","2022","","","2113","2117","Replacing thermal power with gas power can promote the realization of the ""Carbon peaking and carbon neutrality"" goal. Firstly, this paper discusses the development thoughts of gas-hydro integration given the seasonal contradictions of Sichuan-Chongqing hydropower and the advantages of natural gas resources. Secondly, the influence of the willingness of end-end consumption is analyzed on the price of electricity sent to the outside world, and a model of gas-hydro bundled delivery is built. Finally, the economics and carbon emission reduction of gas-electricity replacing thermal power are analyzed taking the example of the Sichuan-Chongqing power grid information in 2019. The case verifies the rationality and feasibility of the model.","","979-8-3503-4715-9","10.1109/EI256261.2022.10116280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10116280","gas-hydro integration;gas-hydro bundled delivery;clean energy consumption","Analytical models;Energy consumption;Costs;Hydroelectric power generation;Power transmission;System integration;Games","","","","7","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Regional Integrated Energy Optimization Scheduling Considering Mutual Recognition of Energy-Consuming Quota and Carbon Quota","Y. Zhu","School of Electric Power, South China University of Technology, Guangzhou, China",2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2),"9 May 2024","2023","","","2975","2979","With China's commitment to achieving the goals of carbon peak and carbon neutrality, the significance of energy transition and the enhancement of energy utilization efficiency cannot be overstated. Regional Integrated Energy Systems (RIES) play a pivotal role in this endeavor by facilitating the coupled operation of multiple energy sources, breaking down traditional barriers in energy supply, and elevating overall energy utilization efficiency, thereby reducing operational costs. Introducing mechanisms such as energy-consuming trading and carbon trading serves as an effective means to achieve energy conservation and emission reduction, enabling economically viable operations. The incorporation of these mechanisms into the optimization of Regional Integrated Energy Systems holds paramount importance. This paper establishes a scheduling model for RIES based on the mutual recognition of the energy-consuming & carbon quota. Computational results demonstrate that the proposed approach ensures high energy utilization rates while concurrently balancing economic and environmental benefits.","","979-8-3503-4509-4","10.1109/EI259745.2023.10513045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513045","regional integrated energy systems;energy-consuming trading;carbon trading","Costs;Processor scheduling;Computational modeling;Energy conservation;Energy Internet;System integration;Emissions trading","","","","10","IEEE","9 May 2024","","","IEEE","IEEE Conferences"
"Research on the model and path of regional carbon peaking at provincial and municipal levels under the dual carbon target","H. Pan; Y. Pei; X. Guo; Y. Yu; T. Lin; C. Liu; H. Wang","Central Southern China Electric Power Design Institute, Hubei Province, China; Central Southern China Electric Power Design Institute, Hubei Province, China; Central Southern China Electric Power Design Institute, Hubei Province, China; Central Southern China Electric Power Design Institute, Hubei Province, China; Central Southern China Electric Power Design Institute, Hubei Province, China; Central Southern China Electric Power Design Institute, Hubei Province, China; University of Shanghai for Science and Technology, Shanghai, China",2023 IEEE 6th International Electrical and Energy Conference (CIEEC),"10 Jul 2023","2023","","","1038","1043","Facing increasingly serious global environmental problems, China has proposed a dual carbon target of “2030 carbon peak and 2060 carbon neutralization”. Achieving effective prediction of regional carbon emissions is the foundation for China to accomplish its dual carbon goal. This paper started from the study of regional carbon peaking models at provincial and municipal levels, and studied the current situation of regional carbon peaking based on the improved STIRPAT model. We analyzed the indicators and factors that affect the regional carbon peak and derived the influence of different factors on carbon emissions under different sectors. Taking Hubei province as an example, a combination of top-down and bottom-up approaches are used to model and analyze the overall carbon emissions and the carbon emissions of each sector in Hubei province. The analysis of model prediction results will identify areas and sectors with high emissions and a high potential for carbon reduction. The model can deepen the low carbonization reform of both the sector and system and provide credible methods for carrying out research work on the implementation path of dual carbon targets.","","979-8-3503-4667-1","10.1109/CIEEC58067.2023.10166193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10166193","carbon peak modeling;peak prediction;sectors carbon emissions;STIRPAT regression;data interface","Analytical models;Systematics;Biological system modeling;Urban areas;Smelting;Carbon dioxide;Production","","","","12","IEEE","10 Jul 2023","","","IEEE","IEEE Conferences"
"Carbon neutral planning for high percentage of renewable power systems considering WIPP as inertia support","Z. Wang; X. Li; T. Zhao; X. Xia; Y. Li; W. Liang","Power Grid Technology Center, State Grid Jibei Electric Power Research Institute, Beijing, China; School of Control and Computer Engineering, North China Electric Power University, Beijing, China; Power Grid Technology Center, State Grid Jibei Electric Power Research Institute, Beijing, China; Power Grid Technology Center, State Grid Jibei Electric Power Research Institute, Beijing, China; Power Grid Technology Center, State Grid Jibei Electric Power Research Institute, Beijing, China; Power Grid Technology Center, State Grid Jibei Electric Power Research Institute, Beijing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2090","2094","The current inertia problem in high percentage renewable energy power systems is prominent. To address this problem, this paper proposes a carbon-neutral power system planning scheme that applies Waste incineration power plant (WIPP) for inertia support in high proportional renewable energy systems, taking into account the demand for carbon neutrality. Firstly, we analyze the operating characteristics and inertia characteristics of waste-to-energy plants, then we combine the inertia characteristics of high proportional renewable energy systems, and finally we carry out the power system carbon neutral planning. The effectiveness of the proposed method is verified by ieee-24 algorithm simulation.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9736106","State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9736106","carbon neutral;power system planning;renewable energy;inertia;WIPP","Graphics;Renewable energy sources;Incineration;Conferences;Power system planning;Color;Planning","","1","","14","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Joint Virtual Power Plant Scheduling Optimization Model Considering Carbon Capture and Wind Power and Charging Stations","R. MA; H. Luo; Y. Luo; L. Pei; K. Qin","Power Grid Planning Research Center of Guizhou Power Grid Co., Ltd, Guiyang, China; China Electric Power Research Institute, Beijing, China; Power Grid Planning Research Center of Guizhou Power Grid Co., Ltd, Guiyang, China; China Electric Power Research Institute, Beijing, China; Power Grid Planning Research Center of Guizhou Power Grid Co., Ltd, Guiyang, China","2023 3rd International Conference on Energy, Power and Electrical Engineering (EPEE)","25 Dec 2023","2023","","","378","386","The carbon capture system's carbon reduction level is limited due to the high capture energy consumption borne by thermal power. With the advancement of renewable energy development, the utilization of wind energy resources has become one of the important ways of power generation. The joint virtual power plant scheduling optimization model proposed in this article considers the virtual power plant of charging stations, carbon capture and wind power with the objective function of minimizing the overall cost of the system, and carry out low carbon economic scheduling. By using the typical system for numerical simulation, carbon emissions of the proposed model can reduce while improving wind power absorption capacity was verified.","","979-8-3503-1818-0","10.1109/EPEE59859.2023.10351901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351901","carbon emission;carbon capture;charging and discharging strategy;charging station","Energy consumption;Wind energy;Thermal engineering;Optimization methods;Carbon dioxide;Wind power generation;Virtual power plants","","","","14","IEEE","25 Dec 2023","","","IEEE","IEEE Conferences"
"An Approach for Configuring Thermal Storage Capacity of Concentrated Solar Power Considering Low-Carbon Economic Dispatch","N. Xu; X. Chu; H. Ye","Key Laboratory of Power System, Intelligent Dispatch and Control of Ministry of Education, Shandong University, Jinan, R.R. China; Key Laboratory of Power System Intelligent Dispatch and Control of Ministry of Education, Shandong University, Jinan, P.R. China; Key Laboratory of Power System Intelligent Dispatch and Control of Ministry of Education, Shandong University, Jinan, P.R. China",2023 International Conference on Power System Technology (PowerCon),"6 Dec 2023","2023","","","1","6","Concentrated Solar Power (CSP) has gradually become an emerging development direction in the clean energy area because of its high energy efficiency, renewable and abundant nature. Thermal storage devices are used to regulate the power generation characteristics of CSP plants, and a rational configuration of thermal storage capacity can effectively reduce the system's carbon footprint. Considering the generation cost of thermal power generators, operation and maintenance cost of CSP plants, and system spinning reserve cost, a low-carbon economic dispatch scheme for power systems including CSP plants that takes carbon trading into account is proposed in this paper. On this basis, a thermal storage capacity allocation method for CSP plants is proposed, taking into account the thermal storage cost and dispatching cost. Additionally, simulation verification is performed on IEEE 30 network, and the findings demonstrate that the designed thermal storage capacity configuration strategy effectively reduces carbon emissions and overall system costs.","","979-8-3503-0022-2","10.1109/PowerCon58120.2023.10331148","State Grid Corporation of China(grant numbers:520600230020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10331148","carbon trading;concentrated solar power;economic dispatch;thermal storage capacity configuration","Renewable energy sources;Costs;Emissions trading;Maintenance engineering;Dispatching;Power systems;Resource management","","","","14","IEEE","6 Dec 2023","","","IEEE","IEEE Conferences"
"Low-carbon economic dispatch of electricity-gas integrated energy system","J. Xu; Z. Chen","School of Electrical Engineering, Shenyang University of Technology, Shenyang, China; School of Electrical Engineering, Shenyang University of Technology, Shenyang, China","2022 IEEE Asia-Pacific Conference on Image Processing, Electronics and Computers (IPEC)","23 May 2022","2022","","","120","124","In order to cope with environmental problems and improve energy efficiency, a joint operation mode of connecting carbon capture power plants and electric to gas conversion equipment is proposed with carbon storage equipment as the hub, taking the integrated energy system of electricity and gas as the research object. Firstly, the effects of carbon capture and electricity-to-gas joint operation mode on the consumption of new energy, the reduction of system carbon emissions and the improvement of the operating performance of each unit are analyzed, and a low-carbon economic dispatch model is constructed based on the low-carbon operation mechanism to achieve the low-carbon economic operation of the electricity-gas integrated energy system. The revised IEEE 39-node power network and the Belgian 20-node natural gas network coupling system verification shows that the proposed integrated electrical energy system operation mode can effectively promote wind power consumption and reduce carbon emissions.","","978-1-6654-0902-5","10.1109/IPEC54454.2022.9777616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9777616","Integrated electricity-gas energy system;carbon capture;electricity to gas;low-carbon economy dispatch","Costs;System verification;Processor scheduling;Systems operation;Carbon dioxide;Wind power generation;Reliability theory","","","","7","IEEE","23 May 2022","","","IEEE","IEEE Conferences"
"Repurposing Coal Power Plants into Thermal Energy Storage for Supporting Zero-carbon Data Centers","Y. Ding; D. Mallapragada; S. Patel; R. J. Stoner",MIT Energy Initiative; MIT Energy Initiative; MIT Energy Initiative; MIT Energy Initiative,2024 IEEE Power & Energy Society General Meeting (PESGM),"4 Oct 2024","2024","","","1","5","Coal power plants will need to be phased out and face stranded asset risks under the net-zero energy system transition. Repurposing coal power plants could recoup profits and reduce carbon emissions using the existing infrastructure and grid connections. This paper investigates a retrofitting strategy that turns coal power plants into thermal energy storage (TES) and zero-carbon data centers (DCs). The proposed capacity expansion model considers the co-locations of DCs, local renewable generation, and energy storage with the system-level coal retirement and retrofitting. We optimize the DC system configurations under the hourly-matching carbon policy and flexible operations. Results show that under hourly-matching carbon constraints, the retrofitted TES could complement the operations of lithiumion batteries (LIBs) to reduce system costs. This could render DCs with optimal co-located renewable generations and energy storage more cost-effective than unconstrained DCs.","1944-9933","979-8-3503-8183-2","10.1109/PESGM51994.2024.10688708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688708","Thermal energy storage;repurposed coal power plants;data centers;carbon policy;capacity expansion model","Renewable energy sources;Data centers;Costs;Net zero;Coal;Transforms;Carbon;Power generation;Thermal energy;Retirement","","","","23","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
