"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimization analysis of emission reduction transformation strategy for thermal power enterprises under carbon allowance system","Y. Liu; X. Hu; Y. Lu; L. Zhu; H. Yang; X. He","Xinhua Hydro Power Co., Ltd, Beijing, China; Xinhua Hydro Power Co., Ltd, Beijing, China; School of economics and management, Nortn China Electric Power University, Beijing, China; School of economics and management, Nortn China Electric Power University, Beijing, China; School of economics and management, Nortn China Electric Power University, Beijing, China; School of economics and management, Nortn China Electric Power University, Beijing, China",2021 2nd International Conference on Computer Science and Management Technology (ICCSMT),"8 Jun 2022","2021","","","583","586","As environmental problems become more and more serious, various industries in society are paying much more attention to the control of carbon dioxide and other greenhouse gas emissions. Many related emission reduction policies have emerged as a response to the special time. The carbon allowance system is one of them; the proposal of the “double carbon goal” (Carbon peak, carbon neutrality) is also an important test for Chinese traditional energy companies, and has brought a series of development problems to them. As a major part of the social energy industry, in China, power industry emits half amount of carbon dioxide each year. Therefore, the carbon emissions of the power industry have received great attention. Because coal power generation has the characteristics of high pollution and high energy consumption, the emission reduction of coal power companies is also one of the main positions for the power industry to achieve the “double carbon goal”. The carbon allowance system has brought considerable challenges to the operation and development of thermal power companies. Thermal power companies must make full use of the market to optimize resource allocation and reduce operating costs. At the same time, they also need to transform the external pressure brought by the carbon allowance system into high-quality development, and actively seek the transformation of power generation emission reduction technology. This article mainly studies the impact of carbon emission rights trading on thermal power companies, and conducts strategic optimization analysis on the emission reduction technology transformation of thermal power companies to help them find the most economical emission reduction transformation plan to meet the development requirements of the new situation.","","978-1-6654-2063-1","10.1109/ICCSMT54525.2021.00114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787013","Optimization Analysis;Carbon Allowance;Emission Reduction Transformation","Carbon dioxide;Companies;Coal;Thermal conductivity;Power industry;Thermal analysis;Cost benefit analysis","","","","7","IEEE","8 Jun 2022","","","IEEE","IEEE Conferences"
"Optimizing Renewable Energy Integration and Emission Reduction Through Coal-Fired Power Plants Co-Firing","A. Kennedy; Marwah; J. F. Socaningrum; D. R. Diana","System Planning Department, PLN UIP2B JAMALI, Jakarta, Indonesia; System Planning Department, PLN UIP2B JAMALI, Jakarta, Indonesia; System Planning Department, PLN UIP2B JAMALI, Jakarta, Indonesia; System Planning Department, PLN UIP2B JAMALI, Jakarta, Indonesia",2024 International Conference on Technology and Policy in Energy and Electric Power (ICTPEP),"31 Oct 2024","2024","","","181","186","The increasing concerns about global warming have encouraged the establishment of various policies to reduce carbon emissions, especially from the electricity sector. In Regulation Number 79 of 2014 concerning National Energy Policy (KEN), the Indonesian government sets a minimum renewable energy usage target of 23 % in 2025 and 31 % in 2050. Additionally, Regulation Number 7 Article 13 of 2021 and Presidential Decree Number 98 of 2021 regulate the implementation of a carbon tax as a commitment to environmental impacts. The application of biomass co-firing to existing coal-fired power plants can be an alternative to reduce carbon emissions while increasing the use of renewable energy without increasing investment in new power plants. This research presents the calculation of biomass co-firing implementation in the Java-Madura-Bali (JAMALI) system with co-firing energy ratios of 5%, 7.5%, and 10%, in alignment with the Electricity Supply Business Plan (RUPTL) 2021–2030 targets. The findings indicate that the production of carbon emissions from coal-fired power plants is reduced proportionally to the cofiring energy ratio. Moreover, increasing the co-firing ratio in carbon trading will enhance the number of carbon credits available for sale. Additionally, the implementation of co-firing will elevate the renewable energy mix.","","979-8-3315-1864-6","10.1109/ICT-PEP63827.2024.10733533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733533","electricity;carbon emission;co-firing;carbon credit;renewable energy;JAMALI system;Indonesia;biomass","Firing;Electricity;Carbon dioxide;Emissions trading;Production;Coal;Regulation;Biomass;Power generation;Carbon emissions","","","","13","IEEE","31 Oct 2024","","","IEEE","IEEE Conferences"
"Investment attractiveness of the small hydropower sector and its impact on reducing carbon dioxide emissions","T. Kurbatova; D. Lysenko","International Economic Relations Department, Sumy State University, Sumy, Ukraine; International Economic Relations Department, Sumy State University, Sumy, Ukraine",2020 IEEE KhPI Week on Advanced Technology (KhPIWeek),"13 Nov 2020","2020","","","264","267","The paper examines the impact of the investment attractiveness of the small hydropower sector on the reduction of carbon dioxide emissions. Estimation of carbon dioxide emissions reduction has been carried out under actually realized potential and realization of all economically feasible potential of small rivers in Ukraine. The results have demonstrated that the realization of all economically feasible potential of small hydropower will increase the reduction in carbon dioxide emissions by 21.8 times in comparison with emissions secured by realized potential as of 2018. Considering the fact that the feed-in tariff has the greatest impact on investment attractiveness of this sector, the assessment of the cost of generating electricity using the Levelized Cost of Energy method was carried out to compare obtained result with the feed-in tariff. The results have shown that the feed-in tariff is adequate to compensate electricity generation costs and return quickly start-up investments and that further development of this sector requires elimination of non-price obstacles.","","978-1-6654-0501-0","10.1109/KhPIWeek51551.2020.9250076","Ministry of Education and Science of Ukraine(grant numbers:0118U003571); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9250076","renewable energy;electricity;small hydropower;carbon dioxide emissions;Ukraine","Electric potential;Renewable energy sources;Hydroelectric power generation;Tariffs;Carbon dioxide;Rivers;Investment","","1","","24","IEEE","13 Nov 2020","","","IEEE","IEEE Conferences"
"Life Cycle Assessment of Natural Gas and Heavy Fuel Oil Power Plants in Bangladesh","I. Tarannum; F. M. Mohammedy","Department of EEE, Bangladesh University of Engineering and Technology, Dhaka; Department of EEE, Bangladesh University of Engineering and Technology, Dhaka",TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON),"12 Dec 2019","2019","","","2240","2244","The threats of global warming and climate change are becoming rampant worldwide day by day due to increasing production of greenhouse gases. The generation of electricity is a key contributor to the global emission of greenhouse gases. This study uses life cycle assessment approach to quantify the greenhouse gas emissions in combined cycle natural gas and heavy fuel oil power plants in Bangladesh for generation of 1 kWh electricity. The results show that heavy fuel oil has nearly 2 times more emissions than natural gas creating more dangerous impact on environment. The share of direct emission from fuel combustion is around 87% for heavy fuel oil and for natural gas it is around 71%. Further evaluation of energy technologies using LCA approach can bring more insights in emission reduction strategies and development of powerplant efficiencies.","2159-3450","978-1-7281-1895-6","10.1109/TENCON.2019.8929492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8929492","global warming;climate change;greenhouse gas emissions;life cycle assessment;combined cycle;heavy fuel oil;direct emission","Power generation;Natural gas;Hafnium oxide;Oils;Greenhouse effect;Climate change;Global warming;Carbon emissions","","1","","15","IEEE","12 Dec 2019","","","IEEE","IEEE Conferences"
"System Dynamics Modeling and Analysis of the Impact of Regional Carbon Emissions by Electric Vehicles Integration","Y. Xiao; X. Lin; H. Hu; F. Zhang; Z. Chen; J. Tang; Z. Gao; M. Zhou","Guizhou Power Grid Co., Ltd., Guiyang, China; CSG Electric Power Research Institute, Guangzhou, China; Guizhou Power Grid Co., Ltd., Guiyang, China; CSG Electric Power Research Institute, Guangzhou, China; Guizhou Power Grid Co., Ltd., Guiyang, China; CSG Electric Power Research Institute, Guangzhou, China; Guizhou Power Grid Co., Ltd., Guiyang, China; CSG Electric Power Research Institute, Guangzhou, China",2024 6th International Conference on Energy Systems and Electrical Power (ICESEP),"6 Sep 2024","2024","","","1618","1624","In the pursuit of low-carbon development and achieving the dual carbon goals, the development of electric vehicles is an important driver. This paper aims to study the impact of electric vehicles on carbon emissions. Firstly, it analyzes the relationship between the scale of electric vehicles, vehicle-to-gird, and the structure of regional energy sources and carbon emissions. Then, three different strategies for the development of clean energy are constructed. Finally, a feedback model based on system dynamics is established to simulate the dynamic evolution process of reducing regional carbon emissions through the integration of electric vehicles into the grid. To validate the effectiveness of the model, a city in southwest China is selected as the research object, and simulation using Vensim software is conducted to analyze the impact of electric vehicle grid integration on reducing carbon emissions in three different scenarios. The simulation results show that the continuous expansion of the scale of electric vehicles will have a significant and positive effect on carbon emissions reduction. Vehicle-to-grid technology has great potential for reducing carbon emissions. The promotion of clean energy has a significant effect on reducing carbon emissions.","","979-8-3503-5356-3","10.1109/ICESEP62218.2024.10652072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10652072","dual carbon targets;vehicle to gird;carbon emissions;energy-resource structure;system dynamic","Green energy;Vehicle-to-grid;Analytical models;System dynamics;Simulation;Urban areas;Carbon dioxide","","","","11","IEEE","6 Sep 2024","","","IEEE","IEEE Conferences"
"Study on Regional Carbon Emissions from Power Generation Based on Resource Aggregation","M. Guo; Y. Yu; Y. Guo; T. Wang","New Energy College of North China Electric Power University, Beijing, China; China Electric Power Research Institute, Beijing, China; China Electric Power Research Institute, Beijing, China; New Energy College of North China Electric Power University, Beijing, China",2023 5th International Academic Exchange Conference on Science and Technology Innovation (IAECST),"25 Apr 2024","2023","","","1261","1265","Under the background of carbon peaking and carbon neutrality goals, how the power industry develops low carbon power is the current carbon emission reduction research hotspot. This paper calculates the carbon emission of power generation based on the energy generation data of Huzhou from 2013 to 2021, and analyses the impact of resource aggregation on carbon emission of power generation, and analyses the influencing factors of carbon emission of power generation by constructing the regional carbon emission model of power generation. The results show that: the main forms of power generation in Huzhou are thermal power and photovoltaic, and the development of other renewable energy sources is slow; the total power generation carbon emission coefficient of Huzhou decreases rapidly from 2013 to 2021, and the development of renewable energy power generation helps to optimise the electric power structure of Huzhou; the constructed model shows that the degree of influence of thermal power generation on the power generation carbon emission is 0.76%, which proves that optimising the power source structure and developing new energy sources are important for the power generation carbon emission reduction in Huzhou.","","979-8-3503-5773-8","10.1109/IAECST60924.2023.10503308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10503308","renewable energy;regional power generation;carbon emissions","Photovoltaic systems;Technological innovation;Thermal factors;Power supplies;Electricity;Urban areas;Carbon dioxide","","","","10","IEEE","25 Apr 2024","","","IEEE","IEEE Conferences"
"Potential Benefits of Vehicle-to-grid (V2G) to Decarbonization Pathways toward Carbon Neutrality","Y. Wei; K. Pang; Y. Li; H. Wang; L. Lu; M. Ouyang","School of Vehicle and Mobility, Tsinghua University, Beijing, China; BMS Institute of Technology Gotion High-tech, Anhui, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China",2024 9th Asia Conference on Power and Electrical Engineering (ACPEE),"24 May 2024","2024","","","2749","2753","Vehicle-to-grid (V2G) is supposed as one of the most promising technologies to cope with the large-scale energy storage needs of the deeply decarbonized energy system toward carbon neutrality target. The existing work of decarbonization pathway designing usually models electric vehicles (EVs) as the energy consumption sector, and thus underestimates the economic and climate benefits of transportation electrification. Therefore, this work evaluates the potential of V2G including cost and carbon emission reduction through a comprehensive investment and operational model. The influence of V2G is revealed on different power system sectors including generation, transmission, storage and demand. The carbon emission of newly installed capacity and carbon capture and sequestration (CCS) are taken into account. Results show that V2G could profoundly reduce the unit decarbonization cost compared with the disorderly charging mode, through declining energy storage requirement, renewable curtailment, and thermal power reserve. Results also indicate that V2G could expand the reduction of the unit decarbonization cost by 29.6% in the high carbon tax scenario, indicating that V2G will play a greater role under more radical carbon emission reduction and renewable consumption policies.","","979-8-3503-0963-8","10.1109/ACPEE60788.2024.10532423","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10532423","vehicle to grid (V2G);carbon neutrality;electric vehicles;power system transition;decarbonization cost","Vehicle-to-grid;Renewable energy sources;Costs;Biological system modeling;Low-carbon economy;Carbon neutral;Carbon capture and storage","","","","28","IEEE","24 May 2024","","","IEEE","IEEE Conferences"
"Assessing the GHG mitigation pathways in the Iran energy supply system","M. Sharifian; H. Khajehpour; A. H. F. Khorasani","Department of Energy Engineering, Sharif University of Technology, Tehran, Iran; Department of Energy Engineering, Sharif University of Technology, Tehran, Iran; Department of Energy Engineering, Sharif University of Technology, Tehran, Iran",2024 9th International Conference on Technology and Energy Management (ICTEM),"19 Aug 2024","2024","","","1","5","The process of making decisions about energy and environment-related matters in Iran has consistently been intertwined with intricate difficulties. Addressing these complexities and the need to manage them, this paper aims to assist decision-makers in modeling the energy supply system. The main objective of this research is to propose optimal solutions for energy supply while reducing greenhouse gas emissions in line with the national upstream policies. If Iran wants to fulfill its commitments under an assumed national mitigation target, it needs to reduce its emissions by $30 \%$ by 2040. In this regard, the supply system modeling was performed under two scenarios, Business as Usual and Low-Carbon scenarios, with the OSeMOSYS tool. The research results in the Low-Carbon scenario suggest that the capacities of wind power plants, thermal solar power plants, and photovoltaic power plants need to increase to $10,10.59$, and 55.63 GW by 2040, respectively. Also in this scenario, electricity exports will decrease if the efficiency of fossil fuel power plants does not change.","","979-8-3503-2979-7","10.1109/ICTEM60690.2024.10631932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10631932","Energy system model;Iran;Energy transformation pathways;OSeMOSYS;CO2 emission","Photovoltaic systems;Limiting;Electricity;Prevention and mitigation;Production;Wind power generation;Systems modeling","","","","17","IEEE","19 Aug 2024","","","IEEE","IEEE Conferences"
"Study on Carbon Emissions and Generation Right Trading Joint With Wind Power Consumption Considered","Y. Xu; R. Zhou; S. Liu; J. Zhu; L. Jiang; B. Li","Hunan Province Collaborative, Innovation Center of Clean Energy and Smart Grid Changsha University of Science and Technology, Changsha, China; Hunan Province Collaborative, Innovation Center of Clean Energy and Smart Grid Changsha University of Science and Technology, Changsha, China; Energy and Environmental Engineering Co. China United Engineering Corporation Limited, Hangzhou, China; Hunan Province Collaborative, Innovation Center of Clean Energy and Smart Grid Changsha University of Science and Technology, Changsha, China; Hunan Province Collaborative, Innovation Center of Clean Energy and Smart Grid Changsha University of Science and Technology, Changsha, China; Hunan Province Collaborative, Innovation Center of Clean Energy and Smart Grid Changsha University of Science and Technology, Changsha, China",2019 IEEE 3rd Conference on Energy Internet and Energy System Integration (EI2),"9 Apr 2020","2019","","","614","618","Based on the background of electric market reform, carbon emission right is used as an incentive method to introduce traditional generation rights trade. With the maximum overall profit of power generator taken as the objective function, a joint trade of carbon and generation rights in power system including wind power was modeled. Under the existing market mechanism of centralized matchmaking transaction, the trading price of generation rights quoted by units is corrected after considering carbon emission of thermal power units and the credibility of wind power forecast. Simulation results confirm that, after adopting the joint trading model, the total profits of generation company and the wind power consumption will increase, and meanwhile the regional carbon emission will decrease, which achieve the goals of energy conservation and emission reduction.","","978-1-7281-3137-5","10.1109/EI247390.2019.9061974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9061974","wind power consumption;generation right;carbon emissions;joint trade;price correction","Carbon dioxide;Wind power generation;Integrated circuits;Wind turbines;Power systems;Companies;Forecasting","","","","15","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Evaluation and Optimization of Carbon Emissions in Renewable Energy Power Systems","P. Han; P. Li; J. Zhang; C. Li","National Key Laboratory of Renewable Energy Grid-Integration (China Electric Power Research Institute), Beijing, China; National Key Laboratory of Renewable Energy Grid-Integration (China Electric Power Research Institute), Beijing, China; National Key Laboratory of Renewable Energy Grid-Integration (China Electric Power Research Institute), Beijing, China; National Key Laboratory of Renewable Energy Grid-Integration (China Electric Power Research Institute), Beijing, China",2023 IEEE Sustainable Power and Energy Conference (iSPEC),"25 Jan 2024","2023","","","1","6","The low-carbon operation and planning of power and energy systems are vitally important for achieving carbon neutrality in the electric power system. This study presents a method based on sequential production simulation of electricity to optimize the carbon emissions of the power system. Firstly, we establish a long-term unit commitment model, which aims to minimize carbon emissions and takes into account constraints such as the operations of thermal power, wind power, photovoltaic power, and hydropower. Secondly, we consider the operational constraints of carbon emissions from thermal power generation, including constraints on the volume of carbon emissions from thermal power generation and carbon emissions during the start-up and shut-down process of thermal power units. These constraints are then linearized. Case studies are conducted based on the provincial power grid in China, allowing the operation of various types of power sources in the province to achieve optimal carbon emissions. Test results have verified the effectiveness of the method.","2837-522X","979-8-3503-2269-9","10.1109/iSPEC58282.2023.10403044","State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10403044","carbon emissions;coal consumption;renewable energy;concentrating solar power;sequential simulation","Photovoltaic systems;Carbon dioxide;Production;Wind power generation;Power grids;Power systems;Planning","","","","7","IEEE","25 Jan 2024","","","IEEE","IEEE Conferences"
"Low-Carbon Economic Dispatch of Distribution Network with Carbon Capture Power Plant Considering Carbon Trading","Y. Ge; C. Niu; D. Li; C. Wang","College of Energy and Electrical Engineering, Hohai University, Nanjing, China; Huaneng Jiangsu Energy Development Co., LTD., Nanjing, China; Huaneng Jiangsu Energy Development Co., LTD., Nanjing, China; College of Energy and Electrical Engineering, Hohai University, Nanjing, China",2022 IEEE/IAS Industrial and Commercial Power System Asia (I&CPS Asia),"18 Nov 2022","2022","","","637","642","Carbon capture and storage technology (CCS) and carbon trading mechanism are emerging ways to reduce the carbon emissions. Due to the abundant resources, e.g., demand response, that can be flexibly scheduled in the distribution network, the distribution network has great potential for carbon emission reduction. In order to promote the low-carbon transition of the distribution network, a low-carbon economic dispatch model of the distribution network with the carbon capture power plant considering carbon trading is proposed in this paper. This model introduces a ladder-type carbon trading mechanism and demand response and puts the carbon trading cost in the objective function to cooperate economic and environmental benefits. This problem can be converted into a mixed integer linear programming which is easy to solve by existing solvers. Based on the IEEE 33-bus distribution system, case study shows that the ladder-type carbon trading mechanism can significantly reduce carbon emissions compared with the traditional carbon trading mechanism. Participation of demand response in distribution network dispatch can reduce the total cost.","","978-1-6654-5066-9","10.1109/ICPSAsia55496.2022.9949729","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9949729","carbon capture;carbon trading;demand response;low-carbon economic dispatch;distribution network","Costs;Uncertainty;Distribution networks;Emissions trading;Carbon dioxide;Demand response;Power grids","","3","","16","IEEE","18 Nov 2022","","","IEEE","IEEE Conferences"
